BasketType,x,y
S,-73.92723359,40.64243956
S,-73.94428698,40.68449582
S,-73.95188639,40.69300841
B,-73.98980772,40.68972109
S,-73.96961236,40.69325416
S,-73.94404142,40.68304138
S,-73.94322776,40.69362711
S,-73.98687941,40.69583586
B,-73.9905251,40.68970408
S,-73.9376561,40.6818417
S,-73.96391655,40.69381025
S,-73.94289708,40.69400732
S,-73.94390041,40.6822719
B,-73.98708335,40.68994749
S,-73.99249543,40.69366455
B,-73.98751843,40.69173138
B,-73.9903811,40.68990722
S,-73.93895183,40.68693763
B,-73.98323625,40.68990267
B,-73.98718214,40.6904256
S,-73.9432323,40.69545894
S,-73.93870533,40.68736182
B,-73.98424626,40.69498951
S,-73.97156567,40.6876881
B,-73.98681362,40.69023398
S,-73.97005123,40.69328366
S,-73.9374197,40.63480176
S,-73.93911298,40.68734901
S,-73.97757352,40.69324924
S,-73.93536443,40.67944036
S,-73.94887093,40.69449844
S,-73.97107954,40.68512236
S,-73.96428367,40.69376935
B,-73.98550135,40.68968644
B,-73.99010279,40.69032536
S,-73.94072338,40.69545266
S,-73.99164148,40.69722379
S,-73.94375392,40.6798565
S,-73.9435694,40.69542049
S,-73.93970884,40.69028071
B,-73.98703953,40.69155333
H,-73.98928171,40.69208689
S,-73.93968916,40.69210493
H,-73.94970316,40.65429132
S,-73.95028608,40.68461491
B,-73.98235291,40.69057688
B,-73.98619359,40.68922125
S,-73.94301398,40.68016788
S,-73.97329902,40.68943869
S,-73.96483288,40.69370294
B,-73.98475401,40.68941583
S,-73.97001122,40.69297998
B,-73.98441247,40.68928578
S,-73.97189031,40.68738728
B,-73.98040494,40.68736819
S,-73.93740995,40.63442699
B,-73.9899093,40.69054411
B,-73.98362779,40.69492519
S,-73.94937515,40.69516504
S,-73.93780993,40.68298257
S,-73.94087533,40.69616855
S,-73.98180974,40.68399073
S,-73.94328664,40.69587419
H,-73.9897375,40.70266483
B,-73.98968577,40.69094238
S,-73.98188185,40.68322526
H,-73.99089347,40.692391
S,-73.94367193,40.69806646
B,-73.98832034,40.69200799
B,-73.9832244,40.69192039
S,-73.96534619,40.68664025
S,-73.9837317,40.68477462
S,-73.94949446,40.69559483
S,-73.98215272,40.68282075
S,-73.93789234,40.68336495
B,-73.98320483,40.69077579
B,-73.98951094,40.69118961
S,-73.98233255,40.6825813
S,-73.97068238,40.69331161
S,-73.96519992,40.69369023
B,-73.99242354,40.68987869
S,-73.97933083,40.68335015
S,-73.93776868,40.69576431
S,-73.93834392,40.68330792
B,-73.98800455,40.69191159
S,-73.97248553,40.68732338
H,-73.97951966,40.68308419
S,-73.93864349,40.68518787
S,-73.93792362,40.6964791
B,-73.99193719,40.69018744
S,-73.95444527,40.694577
B,-73.99182708,40.69038567
S,-73.9436984,40.69581392
S,-73.97065597,40.69300544
B,-73.99161937,40.69082739
S,-73.97033934,40.68482046
S,-73.95270671,40.69516673
B,-73.99151862,40.69105491
S,-73.94141667,40.67973256
S,-73.93525888,40.69677637
S,-73.94761225,40.63417228
B,-73.99136454,40.69141477
S,-73.96997666,40.68470741
B,-73.98867604,40.69215167
S,-73.94099274,40.67972661
S,-73.93633234,40.64186831
S,-73.93583611,40.69712296
H,-73.9662814,40.68948583
B,-73.98938835,40.69206235
B,-73.99121324,40.69166786
S,-73.97645689,40.68726749
B,-73.98655433,40.69102029
S,-73.96562108,40.69319939
S,-73.96824235,40.68432539
H,-73.95594105,40.69478004
S,-73.94037405,40.6811841
S,-73.94331008,40.69623267
S,-73.96890188,40.68425277
S,-73.95380441,40.68086594
S,-73.97104982,40.69330332
S,-73.99097023,40.69293856
B,-73.98646695,40.69127229
B,-73.98315209,40.69147624
H,-73.94049556,40.69656037
S,-73.97195023,40.68768403
B,-73.99164104,40.69150391
S,-73.95626306,40.69439939
S,-73.96845684,40.68400916
S,-73.94830391,40.64111052
S,-73.93771832,40.69816977
S,-73.96604786,40.69327816
S,-73.956371,40.69475611
S,-73.94610223,40.69515107
B,-73.98397808,40.69574393
S,-73.9638052,40.68296994
B,-73.98550955,40.69090316
B,-73.9907573,40.69398202
S,-73.94053548,40.68004718
S,-73.95785461,40.69456962
S,-73.96816669,40.68393377
S,-73.9465305,40.69770946
B,-73.98362688,40.69148818
B,-73.98456428,40.69053402
S,-73.99345987,40.70062552
S,-73.93862695,40.6986248
S,-73.97254637,40.68756879
S,-73.97690383,40.68533486
S,-73.95993979,40.69234563
S,-73.94829546,40.64078905
B,-73.99152123,40.69175682
S,-73.96567095,40.68306452
B,-73.98372809,40.69019718
S,-73.96576116,40.69361058
S,-73.94013663,40.68003551
S,-73.96379491,40.68268741
S,-73.9408352,40.69834415
S,-73.94612219,40.69555392
S,-73.96180007,40.68251858
B,-73.99184036,40.69111611
S,-73.96186585,40.68279974
H,-73.98923472,40.69237952
S,-73.95347519,40.69916959
S,-73.93819713,40.6795322
H,-73.95987137,40.68751076
S,-73.99417557,40.69537211
B,-73.98380633,40.68988662
B,-73.99196016,40.69091496
S,-73.96762991,40.68636109
S,-73.93864104,40.67959544
S,-73.93978083,40.69930154
S,-73.97342504,40.68718105
S,-73.97064394,40.68629914
B,-73.99214536,40.6904788
S,-73.98302498,40.68530829
S,-73.94868735,40.64075593
S,-73.95877672,40.69245731
S,-73.97033727,40.68629404
S,-73.93859806,40.67999112
S,-73.96613234,40.69355247
S,-73.99372418,40.69925796
S,-73.99385256,40.69095753
S,-73.97059459,40.68605312
S,-73.94058783,40.69467463
S,-73.94018047,40.69958917
B,-73.98416414,40.69038106
S,-73.93746417,40.67950314
S,-73.97343166,40.68542778
S,-73.95992663,40.69395515
S,-73.96665871,40.69321825
S,-73.97562411,40.68660054
S,-73.99423602,40.6908208
S,-73.95946427,40.69435474
H,-73.99066094,40.69265322
S,-73.97130981,40.68620001
H,-73.94103905,40.70000009
H,-73.97625058,40.68681655
S,-73.93716485,40.67990015
S,-73.97285974,40.68727867
S,-73.97600385,40.68515724
B,-73.99222848,40.69026103
S,-73.94987178,40.65526119
S,-73.97350466,40.68581941
H,-73.97880152,40.68434841
S,-73.93761429,40.67992564
S,-73.9546442,40.65040167
S,-73.93144815,40.64182378
S,-73.93819695,40.67995462
S,-73.99489279,40.69961478
S,-73.94873063,40.6410822
S,-73.90676263,40.69454154
S,-73.93780925,40.68077767
B,-73.96092479,40.694225
S,-73.89062893,40.67805343
S,-73.94048338,40.69428846
S,-73.94143635,40.70024975
S,-73.99581449,40.69124626
S,-73.92537456,40.70543655
B,-73.98405978,40.68999922
S,-73.94100762,40.68411441
S,-73.96673629,40.69349137
S,-73.86777713,40.68505411
S,-73.9404595,40.68153567
S,-73.90658468,40.69473319
S,-73.89092759,40.6782598
S,-73.95071381,40.68706387
S,-73.86854279,40.68455487
S,-73.92558274,40.70520721
S,-73.99291675,40.69292468
S,-73.94078253,40.68298104
S,-73.97291025,40.68753249
S,-73.90745312,40.68787482
S,-73.94043275,40.69394341
S,-73.92999581,40.6887642
S,-73.89086242,40.67800951
S,-73.86858146,40.68481137
S,-73.98970566,40.70331695
S,-73.92165673,40.70084383
B,-73.98354165,40.69196198
S,-73.94109791,40.68448344
S,-73.94411607,40.69802309
S,-73.93046582,40.68912895
S,-73.99420998,40.69838299
H,-73.97895299,40.69329504
S,-73.98286706,40.68550259
S,-73.928563,40.64233755
S,-73.96692846,40.68941691
S,-73.94676936,40.69882802
S,-73.99584141,40.69983655
H,-73.994135,40.70255227
S,-73.95081957,40.68750396
S,-73.97389545,40.68945922
S,-73.96493295,40.68291666
H,-73.97929277,40.68375877
S,-73.99446097,40.6984666
S,-73.97716885,40.68530738
S,-73.95099788,40.68852076
B,-73.98491258,40.69577492
S,-73.95021355,40.65522893
S,-73.99154368,40.68807523
S,-73.97723123,40.68681115
B,-73.98784939,40.69150909
S,-73.98260134,40.68587294
S,-73.99044038,40.70374745
S,-73.95491462,40.65039869
B,-73.98421264,40.69197703
S,-73.94708725,40.69810947
S,-73.93144865,40.64217059
S,-73.95119304,40.68931972
S,-73.9716025,40.68615954
S,-73.95971183,40.68871251
S,-73.9654107,40.68684679
S,-73.97061282,40.69623683
S,-73.994539,40.70309301
S,-73.98160987,40.68418908
S,-73.98523686,40.69579242
S,-73.95154115,40.68926412
S,-73.9931556,40.68763627
H,-73.99624723,40.69892612
S,-73.97126139,40.69623392
S,-73.96728038,40.68938124
S,-73.97425162,40.68946921
S,-73.9822284,40.68337774
S,-73.99467864,40.69802904
S,-73.94703141,40.69995621
H,-73.96457855,40.68287827
S,-73.98416609,40.69224807
B,-73.99086299,40.70267467
S,-73.95129002,40.68970677
S,-73.96564928,40.68684267
S,-73.99302423,40.68789569
S,-73.95277909,40.65509744
S,-73.99280854,40.70132934
S,-73.97275913,40.68574613
S,-73.9516028,40.68967892
S,-73.99411856,40.69861271
B,-73.94748047,40.68045103
H,-73.96496969,40.68319767
B,-73.98592924,40.69078114
S,-73.98658441,40.70136604
S,-73.95564409,40.65035038
S,-73.94987223,40.69960075
S,-73.9813237,40.68408928
S,-73.96784385,40.68932281
S,-73.93204638,40.64178421
S,-73.97489304,40.68952047
S,-73.95161296,40.69001328
S,-73.95226653,40.69484333
B,-73.99403748,40.70304744
S,-73.99154008,40.70084397
B,-73.99070074,40.69363733
S,-73.99480119,40.697789
S,-73.95190096,40.69146719
S,-73.99406063,40.69560827
B,-73.9468735,40.68005948
S,-73.98449871,40.6919874
S,-73.96564573,40.68660984
B,-73.98622884,40.69091002
S,-73.9523231,40.65078658
S,-73.97418195,40.68564206
S,-73.99534124,40.69597006
H,-73.99316167,40.69537471
S,-73.98207575,40.68359351
S,-73.96636802,40.6865085
B,-73.98764042,40.6905194
S,-73.96665054,40.68328207
S,-73.95263073,40.65077172
S,-73.96459363,40.68316046
S,-73.9779637,40.68697018
B,-73.99375122,40.69554621
S,-73.92851712,40.64203313
S,-73.99546013,40.69573001
B,-73.9960716,40.6951538
S,-73.95709992,40.69053814
S,-73.94989323,40.68115403
S,-73.96792964,40.68959845
S,-73.96599049,40.68983424
S,-73.99487661,40.69323318
S,-73.95565675,40.65064089
S,-73.96728331,40.68640443
S,-73.97535328,40.68525868
S,-73.97841296,40.6869076
B,-73.99595775,40.69538352
S,-73.98172521,40.68346883
S,-73.9945476,40.69399119
S,-73.99741074,40.69169109
B,-73.98447727,40.69225844
S,-73.96735281,40.68663728
S,-73.97165745,40.69626967
S,-73.94950154,40.6515619
S,-73.98659277,40.70166808
S,-73.97894524,40.68689263
B,-73.99561128,40.69529249
S,-73.99446304,40.69420025
S,-73.9498155,40.65153483
H,-73.99085842,40.69323763
S,-73.95516227,40.69073822
S,-73.95500688,40.69453783
S,-73.93207859,40.64212138
S,-73.96765235,40.68661449
S,-73.94952095,40.65180006
S,-73.97528327,40.68952327
B,-73.99572638,40.6950344
S,-73.96831146,40.68629415
S,-73.9775841,40.68737654
S,-73.98015453,40.68203366
S,-73.96826432,40.68958985
S,-73.99596961,40.69462368
S,-73.94977874,40.67975187
S,-73.96462836,40.686948
S,-73.94984722,40.6517678
S,-73.9850882,40.6923104
B,-73.99439493,40.69495373
S,-73.99479094,40.69403299
S,-73.96837595,40.68654415
S,-73.9781583,40.68762131
S,-73.95556678,40.69101333
H,-73.94957054,40.65246362
S,-73.96602316,40.68343437
S,-73.9531374,40.69732814
B,-73.99451294,40.69468708
S,-73.99123327,40.7007173
S,-73.99608739,40.69440429
S,-73.93778942,40.64144019
H,-73.95873344,40.68158193
B,-73.99408474,40.69487146
H,-73.94992332,40.65245122
S,-73.97853412,40.68775995
S,-73.97971258,40.68266356
S,-73.99516705,40.69327391
S,-73.9520016,40.64785196
S,-73.99100237,40.68841489
B,-73.98712732,40.69123065
S,-73.95879476,40.68192701
S,-73.97637648,40.68513975
B,-73.99420456,40.69461075
S,-73.97766959,40.687783
S,-73.9594816,40.68727026
H,-73.95236734,40.65167857
H,-73.95941777,40.68204965
B,-73.98509348,40.69199781
S,-73.9722952,40.6963069
S,-73.99652339,40.6935323
S,-73.94943088,40.67945583
S,-73.98485627,40.70220721
H,-73.99232477,40.69485714
S,-73.94781935,40.65100642
S,-73.9781954,40.68798951
S,-73.98033514,40.68182545
S,-73.99676095,40.69355427
S,-73.96040945,40.68225104
B,-73.99061228,40.69235566
S,-73.94750828,40.65099692
S,-73.93243643,40.64208999
H,-73.99087003,40.69447037
S,-73.94895362,40.69521907
S,-73.97587022,40.68959356
S,-73.97848157,40.68808101
S,-73.99636926,40.69447101
S,-73.95912095,40.685362
S,-73.96080109,40.68232079
S,-73.98847499,40.70170457
H,-73.95245284,40.65266664
S,-73.99131256,40.68798528
S,-73.96663977,40.68358464
S,-73.96020718,40.68903272
S,-73.96893362,40.68957458
S,-73.98321611,40.6921989
S,-73.99622715,40.69472139
S,-73.96154517,40.68284924
S,-73.9590773,40.68507137
B,-73.98947692,40.70239669
S,-73.95255176,40.65380785
S,-73.96043407,40.69013473
S,-73.96250193,40.68272475
S,-73.95674697,40.6966172
S,-73.97331214,40.69634646
S,-73.96699667,40.68334568
S,-73.99569021,40.69580607
S,-73.93015337,40.64191476
S,-73.97908171,40.68374114
S,-73.99493979,40.7029778
H,-73.95255594,40.65416823
S,-73.96052843,40.69048125
S,-73.96348534,40.68265415
S,-73.949092,40.68016912
H,-73.99829425,40.69500088
S,-73.95203949,40.64812883
B,-73.98215898,40.69188923
S,-73.98652367,40.70253737
S,-73.94974557,40.65402204
S,-73.96533222,40.68958165
B,-73.98356786,40.69223369
S,-73.95674414,40.6856481
B,-73.98753423,40.69137192
S,-73.94974293,40.68009128
B,-73.98541129,40.69202907
S,-73.97432721,40.6864111
S,-73.98135944,40.68463128
S,-73.9324501,40.64176687
S,-73.99143213,40.68778805
S,-73.97627677,40.68960322
H,-73.99092626,40.69474625
S,-73.95686244,40.68604699
S,-73.95738282,40.69650354
S,-73.96496624,40.68812209
S,-73.9971831,40.69572698
S,-73.96824999,40.68927902
S,-73.9810441,40.68451259
S,-73.9494247,40.680539
S,-73.9752569,40.69642554
S,-73.92957261,40.64229757
S,-73.98539953,40.69231044
S,-73.95423127,40.68592605
S,-73.99128918,40.68852817
S,-73.99163446,40.70061425
S,-73.98687189,40.70230647
S,-73.95236696,40.64810528
S,-73.97887703,40.68395827
B,-73.98812222,40.69164395
S,-73.95312846,40.69917862
S,-73.9768997,40.68962629
S,-73.96705979,40.68365441
S,-73.954325,40.68635432
S,-73.93341264,40.6416863
S,-73.94950908,40.68090965
S,-73.97459639,40.68651243
B,-73.98750092,40.70256837
S,-73.98091464,40.68473618
S,-73.97663446,40.69645335
H,-73.9524206,40.65233895
S,-73.95823062,40.69644561
S,-73.93111228,40.64183011
S,-73.95463458,40.68779958
S,-73.96509128,40.68840295
S,-73.99198182,40.68746518
S,-73.98611768,40.69206026
S,-73.97172232,40.69334571
H,-73.98066508,40.68511217
H,-73.9918424,40.70019103
S,-73.94976752,40.68053352
S,-73.96780195,40.68380611
H,-73.98830809,40.70263721
S,-73.95186106,40.6910895
B,-73.98280003,40.69077977
B,-73.98239244,40.69347265
S,-73.97729503,40.68964065
S,-73.95811982,40.69415791
H,-73.98100389,40.68523492
H,-73.96603294,40.68798779
S,-73.96887141,40.68929409
S,-73.99733237,40.6962637
S,-73.99171281,40.68736605
S,-73.95507843,40.6903038
H,-73.9656663,40.68837443
S,-73.94780753,40.65072206
S,-73.97540703,40.68684622
H,-73.98913076,40.68839648
S,-73.97842524,40.68460061
S,-73.93344959,40.64203783
B,-73.98608659,40.69230031
S,-73.97777038,40.68965675
S,-73.94986217,40.68086887
S,-73.95479339,40.68865269
S,-73.99344617,40.69987523
S,-73.97097476,40.6930197
S,-73.96926773,40.68929101
S,-73.97926178,40.68618278
S,-73.9466073,40.69590317
B,-73.98531721,40.69501732
S,-73.96811475,40.68359522
S,-73.93055675,40.64220771
S,-73.95486004,40.68926111
H,-73.95540746,40.68088501
S,-73.96602205,40.68835028
B,-73.98235322,40.6937671
S,-73.97976084,40.68639886
S,-73.9970922,40.6964507
S,-73.98941036,40.68851226
S,-73.93493259,40.6416161
S,-73.95497887,40.68961129
S,-73.94748188,40.6507279
S,-73.98864036,40.70325024
S,-73.94529932,40.69219421
S,-73.97722185,40.69649708
S,-73.97365584,40.68614274
S,-73.98014489,40.68576232
S,-73.97444536,40.68559651
H,-73.9583957,40.68185636
S,-73.99214577,40.69952935
B,-73.98268008,40.69377628
S,-73.95556177,40.69070077
S,-73.97814311,40.68964762
S,-73.98937884,40.6880268
B,-73.9814676,40.68901255
S,-73.98073466,40.68549909
S,-73.97167326,40.69303011
S,-73.9762763,40.69642056
S,-73.95835014,40.68151713
S,-73.94962244,40.65276785
S,-73.94996398,40.68054171
S,-73.972059,40.69334783
S,-73.96700241,40.68790916
S,-73.96990165,40.68933572
B,-73.98142087,40.68812005
S,-73.94585364,40.69213219
S,-73.93530784,40.64161078
S,-73.95567411,40.68037565
S,-73.94923218,40.68051658
B,-73.98315307,40.6938019
S,-73.99609621,40.69842916
S,-73.96934673,40.69167769
B,-73.98088812,40.68845884
S,-73.989657,40.68814008
B,-73.98638607,40.69232695
B,-73.98842253,40.70234552
S,-73.94937055,40.6801795
S,-73.97462871,40.69636569
S,-73.94334342,40.6939955
S,-73.96933298,40.68962291
S,-73.97455247,40.68615534
S,-73.99385534,40.69974813
S,-73.98954773,40.68782858
S,-73.94996466,40.65275414
S,-73.94777185,40.63646108
S,-73.94997328,40.6802349
B,-73.98184958,40.68913583
S,-73.96884548,40.68391569
S,-73.95574719,40.68070021
B,-73.98037735,40.68772536
S,-73.97269635,40.69337052
S,-73.96700278,40.68819947
S,-73.97031187,40.68963869
S,-73.97880584,40.68969676
S,-73.9434112,40.69438868
S,-73.94955372,40.68121917
S,-73.97425622,40.69633289
B,-73.9871207,40.69210929
S,-73.99562101,40.69945487
S,-73.98980869,40.68792624
B,-73.98115564,40.68803042
S,-73.99248798,40.69889559
S,-73.95165234,40.65051055
S,-73.95578076,40.68097744
S,-73.98953306,40.70173912
S,-73.95031607,40.68342286
B,-73.98260428,40.68981714
S,-73.94344634,40.69472209
S,-73.97508576,40.68556941
B,-73.98374417,40.69341086
B,-73.98134521,40.68774754
S,-73.98981046,40.68738266
S,-73.96758364,40.68813858
S,-73.97199904,40.69305652
B,-73.98748272,40.6921123
S,-73.95051622,40.68604391
S,-73.95315867,40.6804313
S,-73.97268025,40.69632162
S,-73.93305001,40.64208018
S,-73.96921639,40.68405406
B,-73.98163808,40.68786959
S,-73.94352753,40.69511039
S,-73.93529068,40.64193776
S,-73.97932089,40.68973079
S,-73.95090137,40.68599658
S,-73.97099978,40.6896725
S,-73.99009095,40.68755176
S,-73.99404512,40.69937093
S,-73.99530649,40.70013086
B,-73.98376549,40.69388115
B,-73.98157728,40.68740087
S,-73.95353516,40.68046289
B,-73.98220742,40.68926214
S,-73.97261186,40.69307569
S,-73.99560007,40.69601513
S,-73.95092439,40.68629841
S,-73.98997384,40.68714046
S,-73.98888058,40.70306307
S,-73.97898149,40.69363796
B,-73.98183919,40.68749177
B,-73.98710603,40.69235968
S,-73.97528396,40.6865097
S,-73.95322759,40.68076787
S,-73.9679527,40.68779265
S,-73.97030084,40.68933249
S,-73.9518451,40.69071685
S,-73.93299455,40.64172476
S,-73.99111994,40.68547191
S,-73.97136463,40.68491628
S,-73.93592869,40.64188825
B,-73.98200507,40.68726175
S,-73.95586639,40.68130203
S,-73.97301277,40.69308902
S,-73.95312288,40.65074669
S,-73.9780517,40.69358335
B,-73.98176229,40.68712893
S,-73.95354983,40.68083733
S,-73.99449161,40.70264186
S,-73.97214311,40.68532088
S,-73.99279783,40.69827295
S,-73.95384766,40.68220814
H,-73.99050345,40.6868853
H,-73.98941769,40.7026574
B,-73.98701745,40.69324598
B,-73.98253973,40.68942963
S,-73.98242657,40.68616729
S,-73.95546702,40.68121521
S,-73.97540014,40.68552369
H,-73.96967813,40.69139574
S,-73.95403111,40.68487364
S,-73.97091913,40.68935791
S,-73.99023157,40.68676344
S,-73.9349323,40.64192053
S,-73.96856018,40.68775569
S,-73.98676082,40.68835656
S,-73.95280154,40.65047337
S,-73.95609691,40.68235118
B,-73.97398046,40.69311141
S,-73.94580838,40.64092388
S,-73.95444442,40.68516781
S,-73.98264168,40.70119971
H,-73.99040413,40.68655159
B,-73.98346762,40.68979447
S,-73.97794453,40.69324308
S,-73.9867675,40.68784559
S,-73.97131223,40.68937435
S,-73.95601108,40.68343684
S,-73.98981697,40.70174551
S,-73.99390281,40.69904403
S,-73.95458653,40.68736899
S,-73.98304377,40.70123074
S,-73.99065933,40.68668491
S,-73.97566757,40.69320284
B,-73.98286395,40.6895358
S,-73.9850806,40.6868359
B,-73.98699357,40.69412708
S,-73.92932071,40.63960766
H,-73.94961831,40.68163226
S,-73.97605665,40.6854486
S,-73.97136458,40.68521775
S,-73.97765832,40.69358327
S,-73.95496505,40.6877876
S,-73.97136962,40.68969652
S,-73.99068542,40.68613882
B,-73.98699181,40.69433113
S,-73.96860765,40.68802135
S,-73.95467928,40.68812209
H,-73.98265964,40.70149549
S,-73.92883539,40.63962026
S,-73.95000385,40.68195594
S,-73.96922659,40.68436544
S,-73.94540224,40.64097226
S,-73.98479016,40.68671036
S,-73.97193032,40.68942581
S,-73.99095155,40.68621084
B,-73.98744196,40.69236268
S,-73.96641938,40.68981303
S,-73.96004387,40.6901374
S,-73.94983483,40.68238734
S,-73.9913474,40.69602776
H,-73.98298051,40.70151963
S,-73.98460069,40.68701108
S,-73.99083135,40.68590545
S,-73.97106833,40.6848181
S,-73.92573335,40.64217053
H,-73.97611585,40.69355988
S,-73.97228683,40.68941985
B,-73.98743376,40.69328153
S,-73.95704852,40.68860692
S,-73.98264538,40.70210549
S,-73.95018602,40.68267854
S,-73.96931842,40.68615221
B,-73.98313514,40.68966732
B,-73.98392995,40.68798025
S,-73.99110035,40.68601654
S,-73.96892147,40.68769779
B,-73.98417651,40.68808092
S,-73.94992104,40.68312098
S,-73.95744874,40.69051842
S,-73.98806839,40.68643007
B,-73.98374872,40.68824338
S,-73.95349002,40.68224523
S,-73.97073406,40.69143054
S,-73.95679255,40.6876116
S,-73.98789008,40.68664782
H,-73.99183341,40.69501985
B,-73.9840085,40.68835186
S,-73.95373508,40.68340698
B,-73.98353508,40.69003453
S,-73.95620675,40.68316569
S,-73.98764418,40.68709387
B,-73.98351371,40.68860039
S,-73.95381406,40.68373971
S,-73.95745438,40.6893037
S,-73.98698104,40.68758305
S,-73.95391578,40.68421338
S,-73.95017595,40.68414552
